gguf_tensor_name,rank,dimensions,parameter_count,type_id,type_name,block_size,bytes_per_block,nominal_bits_per_parameter,relative_offset,absolute_offset,packed_bytes,padding_after_bytes,payload_end_absolute,canonical_tensor_names,canonical_mapping_status,canonical_component,canonical_layer_id,initial_text_scope,packed_family,mapping_rule,evidence_ids
blk.2.ffn_down_shexp.weight,2,640x2560,1638400,8,Q8_0,32,34,8.5,34449158912,34460183232,1740800,0,34461924032,model.language_model.layers.2.mlp.shared_expert.down_proj.weight,RENAMED_ONE_TO_ONE,shared_expert,2,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.2.ffn_gate_exps.weight,3,2560x640x512,838860800,13,Q5_K,256,176,5.5,34450899712,34461924032,576716800,0,35038640832,model.language_model.layers.2.mlp.experts.gate_up_proj,SPLIT_IN_GGUF,routed_experts,2,REQUIRED_INITIAL_TEXT,routed_experts,KQ-GGUF-RULE-MOE-SPLIT-v1,KQ-GGUF-EVIDENCE-004
blk.2.ffn_gate_inp.weight,2,2560x512,1310720,0,F32,1,4,32.0,35027616512,35038640832,5242880,0,35043883712,model.language_model.layers.2.mlp.gate.weight,RENAMED_ONE_TO_ONE,router,2,REQUIRED_INITIAL_TEXT,router,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.2.ffn_gate_inp_shexp.weight,1,2560,2560,0,F32,1,4,32.0,35032859392,35043883712,10240,0,35043893952,model.language_model.layers.2.mlp.shared_expert_gate.weight,RENAMED_ONE_TO_ONE,shared_expert,2,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.2.ffn_gate_shexp.weight,2,2560x640,1638400,8,Q8_0,32,34,8.5,35032869632,35043893952,1740800,0,35045634752,model.language_model.layers.2.mlp.shared_expert.gate_proj.weight,RENAMED_ONE_TO_ONE,shared_expert,2,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.2.ffn_up_exps.weight,3,2560x640x512,838860800,13,Q5_K,256,176,5.5,35034610432,35045634752,576716800,0,35622351552,model.language_model.layers.2.mlp.experts.gate_up_proj,SPLIT_IN_GGUF,routed_experts,2,REQUIRED_INITIAL_TEXT,routed_experts,KQ-GGUF-RULE-MOE-SPLIT-v1,KQ-GGUF-EVIDENCE-004
blk.2.ffn_up_shexp.weight,2,2560x640,1638400,8,Q8_0,32,34,8.5,35611327232,35622351552,1740800,0,35624092352,model.language_model.layers.2.mlp.shared_expert.up_proj.weight,RENAMED_ONE_TO_ONE,shared_expert,2,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.2.hc_attn_down.weight,2,10240x320,3276800,8,Q8_0,32,34,8.5,35613068032,35624092352,3481600,0,35627573952,model.language_model.layers.2.attn_hyper_connection.input_mix_weight_down.weight,RENAMED_ONE_TO_ONE,gated_residual,2,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.2.hc_attn_inject.weight,2,10240x4,40960,0,F32,1,4,32.0,35616549632,35627573952,163840,0,35627737792,model.language_model.layers.2.attn_hyper_connection.block_inject_weight.weight,RENAMED_ONE_TO_ONE,gated_residual,2,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.2.hc_attn_norm.weight,1,10240,10240,0,F32,1,4,32.0,35616713472,35627737792,40960,0,35627778752,model.language_model.layers.2.attn_hyper_connection.hc_norm.weight,RENAMED_ONE_TO_ONE,gated_residual,2,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.2.hc_attn_up.weight,2,320x10240,3276800,8,Q8_0,32,34,8.5,35616754432,35627778752,3481600,0,35631260352,model.language_model.layers.2.attn_hyper_connection.input_mix_weight_up.weight,RENAMED_ONE_TO_ONE,gated_residual,2,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.2.hc_ffn_down.weight,2,10240x320,3276800,8,Q8_0,32,34,8.5,35620236032,35631260352,3481600,0,35634741952,model.language_model.layers.2.mlp_hyper_connection.input_mix_weight_down.weight,RENAMED_ONE_TO_ONE,gated_residual,2,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.2.hc_ffn_inject.weight,2,10240x4,40960,0,F32,1,4,32.0,35623717632,35634741952,163840,0,35634905792,model.language_model.layers.2.mlp_hyper_connection.block_inject_weight.weight,RENAMED_ONE_TO_ONE,gated_residual,2,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.2.hc_ffn_norm.weight,1,10240,10240,0,F32,1,4,32.0,35623881472,35634905792,40960,0,35634946752,model.language_model.layers.2.mlp_hyper_connection.hc_norm.weight,RENAMED_ONE_TO_ONE,gated_residual,2,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.2.hc_ffn_up.weight,2,320x10240,3276800,8,Q8_0,32,34,8.5,35623922432,35634946752,3481600,0,35638428352,model.language_model.layers.2.mlp_hyper_connection.input_mix_weight_up.weight,RENAMED_ONE_TO_ONE,gated_residual,2,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.2.ssm_a,1,48,48,0,F32,1,4,32.0,35627404032,35638428352,192,0,35638428544,model.language_model.layers.2.linear_attn.A_log,TRANSFORMED_LAYOUT,gdn,2,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.2.ssm_alpha.weight,2,2560x48,122880,0,F32,1,4,32.0,35627404224,35638428544,491520,0,35638920064,model.language_model.layers.2.linear_attn.in_proj_a.weight,TRANSFORMED_LAYOUT,gdn,2,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.2.ssm_beta.weight,2,2560x48,122880,0,F32,1,4,32.0,35627895744,35638920064,491520,0,35639411584,model.language_model.layers.2.linear_attn.in_proj_b.weight,TRANSFORMED_LAYOUT,gdn,2,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.2.ssm_conv1d.weight,2,4x10240,40960,0,F32,1,4,32.0,35628387264,35639411584,163840,0,35639575424,model.language_model.layers.2.linear_attn.conv1d.weight,TRANSFORMED_LAYOUT,gdn,2,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.2.ssm_dt.bias,1,48,48,0,F32,1,4,32.0,35628551104,35639575424,192,0,35639575616,model.language_model.layers.2.linear_attn.dt_bias,RENAMED_ONE_TO_ONE,gdn,2,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.2.ssm_norm.weight,1,128,128,0,F32,1,4,32.0,35628551296,35639575616,512,0,35639576128,model.language_model.layers.2.linear_attn.norm.weight,RENAMED_ONE_TO_ONE,gdn,2,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.2.ssm_out.weight,2,6144x2560,15728640,8,Q8_0,32,34,8.5,35628551808,35639576128,16711680,0,35656287808,model.language_model.layers.2.linear_attn.out_proj.weight,TRANSFORMED_LAYOUT,gdn,2,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.20.attn_gate.weight,2,2560x6144,15728640,8,Q8_0,32,34,8.5,64097979520,64109003840,16711680,0,64125715520,model.language_model.layers.20.linear_attn.in_proj_z.weight,TRANSFORMED_LAYOUT,gdn,20,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.20.attn_qkv.weight,2,2560x10240,26214400,8,Q8_0,32,34,8.5,64114691200,64125715520,27852800,0,64153568320,model.language_model.layers.20.linear_attn.in_proj_qkv.weight,TRANSFORMED_LAYOUT,gdn,20,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.20.ffn_down_exps.weight,3,640x2560x512,838860800,7,Q5_1,32,24,6.0,64142544000,64153568320,629145600,0,64782713920,model.language_model.layers.20.mlp.experts.down_proj,RENAMED_ONE_TO_ONE,routed_experts,20,REQUIRED_INITIAL_TEXT,routed_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.20.ffn_down_shexp.weight,2,640x2560,1638400,8,Q8_0,32,34,8.5,64771689600,64782713920,1740800,0,64784454720,model.language_model.layers.20.mlp.shared_expert.down_proj.weight,RENAMED_ONE_TO_ONE,shared_expert,20,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.20.ffn_gate_exps.weight,3,2560x640x512,838860800,12,Q4_K,256,144,4.5,64773430400,64784454720,471859200,0,65256313920,model.language_model.layers.20.mlp.experts.gate_up_proj,SPLIT_IN_GGUF,routed_experts,20,REQUIRED_INITIAL_TEXT,routed_experts,KQ-GGUF-RULE-MOE-SPLIT-v1,KQ-GGUF-EVIDENCE-004
blk.20.ffn_gate_inp.weight,2,2560x512,1310720,0,F32,1,4,32.0,65245289600,65256313920,5242880,0,65261556800,model.language_model.layers.20.mlp.gate.weight,RENAMED_ONE_TO_ONE,router,20,REQUIRED_INITIAL_TEXT,router,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.20.ffn_gate_inp_shexp.weight,1,2560,2560,0,F32,1,4,32.0,65250532480,65261556800,10240,0,65261567040,model.language_model.layers.20.mlp.shared_expert_gate.weight,RENAMED_ONE_TO_ONE,shared_expert,20,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.20.ffn_gate_shexp.weight,2,2560x640,1638400,8,Q8_0,32,34,8.5,65250542720,65261567040,1740800,0,65263307840,model.language_model.layers.20.mlp.shared_expert.gate_proj.weight,RENAMED_ONE_TO_ONE,shared_expert,20,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.20.ffn_up_exps.weight,3,2560x640x512,838860800,12,Q4_K,256,144,4.5,65252283520,65263307840,471859200,0,65735167040,model.language_model.layers.20.mlp.experts.gate_up_proj,SPLIT_IN_GGUF,routed_experts,20,REQUIRED_INITIAL_TEXT,routed_experts,KQ-GGUF-RULE-MOE-SPLIT-v1,KQ-GGUF-EVIDENCE-004
blk.20.ffn_up_shexp.weight,2,2560x640,1638400,8,Q8_0,32,34,8.5,65724142720,65735167040,1740800,0,65736907840,model.language_model.layers.20.mlp.shared_expert.up_proj.weight,RENAMED_ONE_TO_ONE,shared_expert,20,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.20.hc_attn_down.weight,2,10240x320,3276800,8,Q8_0,32,34,8.5,65725883520,65736907840,3481600,0,65740389440,model.language_model.layers.20.attn_hyper_connection.input_mix_weight_down.weight,RENAMED_ONE_TO_ONE,gated_residual,20,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.20.hc_attn_inject.weight,2,10240x4,40960,0,F32,1,4,32.0,65729365120,65740389440,163840,0,65740553280,model.language_model.layers.20.attn_hyper_connection.block_inject_weight.weight,RENAMED_ONE_TO_ONE,gated_residual,20,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.20.hc_attn_norm.weight,1,10240,10240,0,F32,1,4,32.0,65729528960,65740553280,40960,0,65740594240,model.language_model.layers.20.attn_hyper_connection.hc_norm.weight,RENAMED_ONE_TO_ONE,gated_residual,20,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.20.hc_attn_up.weight,2,320x10240,3276800,8,Q8_0,32,34,8.5,65729569920,65740594240,3481600,0,65744075840,model.language_model.layers.20.attn_hyper_connection.input_mix_weight_up.weight,RENAMED_ONE_TO_ONE,gated_residual,20,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.20.hc_ffn_down.weight,2,10240x320,3276800,8,Q8_0,32,34,8.5,65733051520,65744075840,3481600,0,65747557440,model.language_model.layers.20.mlp_hyper_connection.input_mix_weight_down.weight,RENAMED_ONE_TO_ONE,gated_residual,20,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.20.hc_ffn_inject.weight,2,10240x4,40960,0,F32,1,4,32.0,65736533120,65747557440,163840,0,65747721280,model.language_model.layers.20.mlp_hyper_connection.block_inject_weight.weight,RENAMED_ONE_TO_ONE,gated_residual,20,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.20.hc_ffn_norm.weight,1,10240,10240,0,F32,1,4,32.0,65736696960,65747721280,40960,0,65747762240,model.language_model.layers.20.mlp_hyper_connection.hc_norm.weight,RENAMED_ONE_TO_ONE,gated_residual,20,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.20.hc_ffn_up.weight,2,320x10240,3276800,8,Q8_0,32,34,8.5,65736737920,65747762240,3481600,0,65751243840,model.language_model.layers.20.mlp_hyper_connection.input_mix_weight_up.weight,RENAMED_ONE_TO_ONE,gated_residual,20,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.20.ssm_a,1,48,48,0,F32,1,4,32.0,65740219520,65751243840,192,0,65751244032,model.language_model.layers.20.linear_attn.A_log,TRANSFORMED_LAYOUT,gdn,20,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.20.ssm_alpha.weight,2,2560x48,122880,0,F32,1,4,32.0,65740219712,65751244032,491520,0,65751735552,model.language_model.layers.20.linear_attn.in_proj_a.weight,TRANSFORMED_LAYOUT,gdn,20,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.20.ssm_beta.weight,2,2560x48,122880,0,F32,1,4,32.0,65740711232,65751735552,491520,0,65752227072,model.language_model.layers.20.linear_attn.in_proj_b.weight,TRANSFORMED_LAYOUT,gdn,20,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.20.ssm_conv1d.weight,2,4x10240,40960,0,F32,1,4,32.0,65741202752,65752227072,163840,0,65752390912,model.language_model.layers.20.linear_attn.conv1d.weight,TRANSFORMED_LAYOUT,gdn,20,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.20.ssm_dt.bias,1,48,48,0,F32,1,4,32.0,65741366592,65752390912,192,0,65752391104,model.language_model.layers.20.linear_attn.dt_bias,RENAMED_ONE_TO_ONE,gdn,20,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.20.ssm_norm.weight,1,128,128,0,F32,1,4,32.0,65741366784,65752391104,512,0,65752391616,model.language_model.layers.20.linear_attn.norm.weight,RENAMED_ONE_TO_ONE,gdn,20,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.20.ssm_out.weight,2,6144x2560,15728640,8,Q8_0,32,34,8.5,65741367296,65752391616,16711680,0,65769103296,model.language_model.layers.20.linear_attn.out_proj.weight,TRANSFORMED_LAYOUT,gdn,20,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.21.attn_gate.weight,2,2560x6144,15728640,8,Q8_0,32,34,8.5,65758078976,65769103296,16711680,0,65785814976,model.language_model.layers.21.linear_attn.in_proj_z.weight,TRANSFORMED_LAYOUT,gdn,21,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.21.attn_qkv.weight,2,2560x10240,26214400,8,Q8_0,32,34,8.5,65774790656,65785814976,27852800,0,65813667776,model.language_model.layers.21.linear_attn.in_proj_qkv.weight,TRANSFORMED_LAYOUT,gdn,21,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.21.ffn_down_exps.weight,3,640x2560x512,838860800,7,Q5_1,32,24,6.0,65802643456,65813667776,629145600,0,66442813376,model.language_model.layers.21.mlp.experts.down_proj,RENAMED_ONE_TO_ONE,routed_experts,21,REQUIRED_INITIAL_TEXT,routed_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.21.ffn_down_shexp.weight,2,640x2560,1638400,8,Q8_0,32,34,8.5,66431789056,66442813376,1740800,0,66444554176,model.language_model.layers.21.mlp.shared_expert.down_proj.weight,RENAMED_ONE_TO_ONE,shared_expert,21,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.21.ffn_gate_exps.weight,3,2560x640x512,838860800,12,Q4_K,256,144,4.5,66433529856,66444554176,471859200,0,66916413376,model.language_model.layers.21.mlp.experts.gate_up_proj,SPLIT_IN_GGUF,routed_experts,21,REQUIRED_INITIAL_TEXT,routed_experts,KQ-GGUF-RULE-MOE-SPLIT-v1,KQ-GGUF-EVIDENCE-004
blk.21.ffn_gate_inp.weight,2,2560x512,1310720,0,F32,1,4,32.0,66905389056,66916413376,5242880,0,66921656256,model.language_model.layers.21.mlp.gate.weight,RENAMED_ONE_TO_ONE,router,21,REQUIRED_INITIAL_TEXT,router,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.21.ffn_gate_inp_shexp.weight,1,2560,2560,0,F32,1,4,32.0,66910631936,66921656256,10240,0,66921666496,model.language_model.layers.21.mlp.shared_expert_gate.weight,RENAMED_ONE_TO_ONE,shared_expert,21,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.21.ffn_gate_shexp.weight,2,2560x640,1638400,8,Q8_0,32,34,8.5,66910642176,66921666496,1740800,0,66923407296,model.language_model.layers.21.mlp.shared_expert.gate_proj.weight,RENAMED_ONE_TO_ONE,shared_expert,21,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.21.ffn_up_exps.weight,3,2560x640x512,838860800,12,Q4_K,256,144,4.5,66912382976,66923407296,471859200,0,67395266496,model.language_model.layers.21.mlp.experts.gate_up_proj,SPLIT_IN_GGUF,routed_experts,21,REQUIRED_INITIAL_TEXT,routed_experts,KQ-GGUF-RULE-MOE-SPLIT-v1,KQ-GGUF-EVIDENCE-004
blk.21.ffn_up_shexp.weight,2,2560x640,1638400,8,Q8_0,32,34,8.5,67384242176,67395266496,1740800,0,67397007296,model.language_model.layers.21.mlp.shared_expert.up_proj.weight,RENAMED_ONE_TO_ONE,shared_expert,21,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.21.hc_attn_down.weight,2,10240x320,3276800,8,Q8_0,32,34,8.5,67385982976,67397007296,3481600,0,67400488896,model.language_model.layers.21.attn_hyper_connection.input_mix_weight_down.weight,RENAMED_ONE_TO_ONE,gated_residual,21,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.21.hc_attn_inject.weight,2,10240x4,40960,0,F32,1,4,32.0,67389464576,67400488896,163840,0,67400652736,model.language_model.layers.21.attn_hyper_connection.block_inject_weight.weight,RENAMED_ONE_TO_ONE,gated_residual,21,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.21.hc_attn_norm.weight,1,10240,10240,0,F32,1,4,32.0,67389628416,67400652736,40960,0,67400693696,model.language_model.layers.21.attn_hyper_connection.hc_norm.weight,RENAMED_ONE_TO_ONE,gated_residual,21,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.21.hc_attn_up.weight,2,320x10240,3276800,8,Q8_0,32,34,8.5,67389669376,67400693696,3481600,0,67404175296,model.language_model.layers.21.attn_hyper_connection.input_mix_weight_up.weight,RENAMED_ONE_TO_ONE,gated_residual,21,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.21.hc_ffn_down.weight,2,10240x320,3276800,8,Q8_0,32,34,8.5,67393150976,67404175296,3481600,0,67407656896,model.language_model.layers.21.mlp_hyper_connection.input_mix_weight_down.weight,RENAMED_ONE_TO_ONE,gated_residual,21,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.21.hc_ffn_inject.weight,2,10240x4,40960,0,F32,1,4,32.0,67396632576,67407656896,163840,0,67407820736,model.language_model.layers.21.mlp_hyper_connection.block_inject_weight.weight,RENAMED_ONE_TO_ONE,gated_residual,21,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.21.hc_ffn_norm.weight,1,10240,10240,0,F32,1,4,32.0,67396796416,67407820736,40960,0,67407861696,model.language_model.layers.21.mlp_hyper_connection.hc_norm.weight,RENAMED_ONE_TO_ONE,gated_residual,21,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.21.hc_ffn_up.weight,2,320x10240,3276800,8,Q8_0,32,34,8.5,67396837376,67407861696,3481600,0,67411343296,model.language_model.layers.21.mlp_hyper_connection.input_mix_weight_up.weight,RENAMED_ONE_TO_ONE,gated_residual,21,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.21.ssm_a,1,48,48,0,F32,1,4,32.0,67400318976,67411343296,192,0,67411343488,model.language_model.layers.21.linear_attn.A_log,TRANSFORMED_LAYOUT,gdn,21,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.21.ssm_alpha.weight,2,2560x48,122880,0,F32,1,4,32.0,67400319168,67411343488,491520,0,67411835008,model.language_model.layers.21.linear_attn.in_proj_a.weight,TRANSFORMED_LAYOUT,gdn,21,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.21.ssm_beta.weight,2,2560x48,122880,0,F32,1,4,32.0,67400810688,67411835008,491520,0,67412326528,model.language_model.layers.21.linear_attn.in_proj_b.weight,TRANSFORMED_LAYOUT,gdn,21,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.21.ssm_conv1d.weight,2,4x10240,40960,0,F32,1,4,32.0,67401302208,67412326528,163840,0,67412490368,model.language_model.layers.21.linear_attn.conv1d.weight,TRANSFORMED_LAYOUT,gdn,21,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.21.ssm_dt.bias,1,48,48,0,F32,1,4,32.0,67401466048,67412490368,192,0,67412490560,model.language_model.layers.21.linear_attn.dt_bias,RENAMED_ONE_TO_ONE,gdn,21,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.21.ssm_norm.weight,1,128,128,0,F32,1,4,32.0,67401466240,67412490560,512,0,67412491072,model.language_model.layers.21.linear_attn.norm.weight,RENAMED_ONE_TO_ONE,gdn,21,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.21.ssm_out.weight,2,6144x2560,15728640,8,Q8_0,32,34,8.5,67401466752,67412491072,16711680,0,67429202752,model.language_model.layers.21.linear_attn.out_proj.weight,TRANSFORMED_LAYOUT,gdn,21,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.22.attn_gate.weight,2,2560x6144,15728640,8,Q8_0,32,34,8.5,67418178432,67429202752,16711680,0,67445914432,model.language_model.layers.22.linear_attn.in_proj_z.weight,TRANSFORMED_LAYOUT,gdn,22,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.22.attn_qkv.weight,2,2560x10240,26214400,8,Q8_0,32,34,8.5,67434890112,67445914432,27852800,0,67473767232,model.language_model.layers.22.linear_attn.in_proj_qkv.weight,TRANSFORMED_LAYOUT,gdn,22,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.22.ffn_down_exps.weight,3,640x2560x512,838860800,7,Q5_1,32,24,6.0,67462742912,67473767232,629145600,0,68102912832,model.language_model.layers.22.mlp.experts.down_proj,RENAMED_ONE_TO_ONE,routed_experts,22,REQUIRED_INITIAL_TEXT,routed_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
